SMILES,Tg
*C(C*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,142.0
*C(C*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,83.0
*C(C*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,48.0
*C(C*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,7.0
*C(C*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,132.0
*C(C*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,55.0
*C(C*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,35.0
*C(C*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,-8.0
*C(C*)C(=O)Oc1ccc(cc1)Cl,148.67
*C(C*)(C(=O)Oc1ccc(cc1)C#N)C,155.0
*C(C*)C(=O)OCC(C(OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-68.0
*C(C*)C(=O)OCCC(OC)C,-56.0
*C(C*)(C(=O)OC1CCC(CC1)C(C)(C)C)C,122.36
*C(C*)(C(=O)OCC(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,12.5
*C(C*)(C(=O)OCC(C)(C)C)C,32.67
*C(C*)(C(=O)Oc1ccc(cc1)C(C)(C)C)C,88.57
*C(C*)(CC(=O)OC)C(=O)OC,80.04
*C(*)C(=O)OCC,12.35
*C(*)C(=O)OC,80.25
*C(*)C(=O)OCCC,-15.0
*C(C*)C(=O)Oc1ccc(cc1)C(=O)O,113.33
*C(C*)(C(=O)N)C,88.7
*C1C(=O)N(C(=O)C1*)C1CCCCC1,205.0
*C(C*)(CC(=O)OCCCCC)C(=O)OCCCCC,2.0
*C(C*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,-17.75
*C(C*)(CC(=O)OCCC)C(=O)OCCC,44.38
*C(C*)(C(=O)OCC)C#N,115.0
*C(C*)C(=O)OCCO,0.1
*C(C*)(C(=O)Oc1c(cc(cc1)C)C)C,109.0
*C(C*)(C(=O)Oc1cc(cc(c1)C)C)C,106.0
*C(C*)(C(=O)OCCCCCC)C#N,86.0
*C(C*)(C(=O)OCC1OC1)C,62.81
*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CC)C,125.25
*C(C*)C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CC,103.56
*C(C*)C(=O)OCCCCCC(=O)Oc1ccc(cc1)c1ccc(cc1)C#N,38.0
*C(CCC*)(C(=O)O)C,132.0
*C(C*)(C(=O)NC(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)O)C,182.0
*C(C*)(C(=O)NC(=O)OCCOc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCCO)C,131.0
*C(C*)(C(=O)NC(=O)OC(COc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(O)C)C)C,73.0
*C(C*)(C(=O)NC(=O)Oc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)O)Br)Br)C,116.0
*C(C*)(C(=O)NC(=O)OCCOc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)OCCO)Br)Br)C,110.0
*C(C*)(C(=O)NC(=O)OC(COc1c(cc(cc1Br)S(=O)(=O)c1cc(c(c(c1)Br)OCC(O)C)Br)Br)C)C,45.0
*C(C*)(C(=O)OCCOC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])C,89.64
*C(C*)C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N,19.5
*C(C*)(C(=O)OCCCCn1c2ccccc2c2ccccc12)C,84.2
*C(C*)C(=O)OCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],45.6
*C(C*)C(=O)OCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],36.7
*C(C*)C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-],35.8
*C(C*)C(=O)NCCCCCC(=O)O,68.0
*C(C*)C(=O)OCc1c(c(c(c(c1Br)Br)Br)Br)Br,181.0
*C(C*)(CCC(C(=O)OC)C)C(=O)OC,34.0
*C(C*)C(=O)O[Na],230.0
*C(C(CC*)C(=O)OC)C(=O)OC,31.2
*C(C*)(C(=O)OCC#C)C,58.0
*C(C*)(C(=O)OCC(C)C)C#N,51.0
*C(C*)(C(=O)OC(C)C)C#N,66.0
*C(C*)(C(=O)OCCCCCCC)C#N,102.0
*C(C*)C(=O)OC1CCCCCCCCCCC1,37.0
*C(C*)F,16.63
*C(C*)Cl,80.83
*C(C*)(F)F,-28.45
*C(C*)(Cl)Cl,-11.96
*C(C(*)(F)F)F,31.45
*C(*)(F)F,57.21
*C(C(*)(F)F)(Cl)F,60.41
*C(=CCC*)Cl,-43.35
*C(*)F,83.33
*C(C*)(C(F)(F)F)F,46.0
*C(C(*)(F)F)(C(F)(F)F)F,158.5
*C(C*)C(F)(F)F,28.0
*C(C*)C(C(F)(F)F)(F)F,41.0
*C(C*)C(C(C(F)(F)F)(F)F)(F)F,58.0
*C(C(CC*)(F)F)(F)F,-108.0
*C(CC(C*)(F)F)(C(F)(F)F)C(F)(F)F,132.0
*C(C(CCCCCCCC*)Cl)Cl,-30.0
*C(C(CCCCCCCCCC*)Cl)Cl,-32.0
*C(C(CCC*)Cl)Cl,-55.0
*C(=C(C(C*)(F)F)F)Cl,-17.0
*C=C(C(C*)(F)F)F,-35.0
*C(=C(C(C(*)(F)F)(C(F)(F)F)F)F)F,-3.0
*C(*)(Cl)F,77.0
*C(C(*)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F,232.5
*C(C*)CCI,70.0
*C(C*)CCCCCCCCCI,-6.0
*C(C*)CCCI,30.0
*C1(C(C(C(C(C1(F)F)(Cl)F)(F)F)(C(*)(F)F)F)(F)F)F,147.0
*C1(C(C(C1(F)F)(C(*)(F)F)F)(F)F)F,122.0
*C1(C(C(C(C(C1(F)F)(F)F)(F)F)(C(*)(F)F)F)(F)F)F,101.0
*C1(C(C(C(C1(F)F)(F)F)(C(*)(F)F)F)(F)F)F,117.0
*C(C(CCCCC*)Cl)Cl,-17.0
*C(C(CC*)Cl)Cl,69.4
*C(C*)C=C,-13.22
*C(=CCC*)CCCCCCCCCC,-53.0
*C(=CCC*)C(C)(C)C,20.0
*C(=CCC*)C,-60.98
*OC*,-53.97
*OC(*)C,-21.07
*OC(*)CCC,-41.0
*OCC*,-54.49
*OC(C*)C,-58.58
*OC(C*)CCl,-21.5
*OC(C*)CBr,-14.0
*OC(C*)CC,-72.01
*OC(C*)COC,-62.0
*OC(C*)(C)C,92.0
*OC(C*)CCCC,-69.0
*OC(C*)C(C)(C)C,16.8
*OC(C*)COCC,-61.0
*OC(C*)COCC=C,-74.0
*OC(C*)COCCCC,-79.0
*OC(C*)CCCCCC,-71.67
*OC(C*)COCCCCCC,-85.5
*OC(C*)c1ccccc1,32.38
*OC(C*)COc1ccccc1,38.5
*OC(C(*)(F)F)(F)F,-48.0
*OCCC*,-72.46
*OCC(C*)(C)C,-50.0
*OCC(C*)(CO)CO,99.0
*OCC(C*)(CCl)CCl,11.38
*OCCCC*,-75.43
*OCCCCCCCC*,-19.0
*Oc1ccc(cc1)*,119.75
*Oc1cc(ccc1)*,46.5
*Oc1c(cc(cc1C)*)C,204.61
*Oc1c(cc(cc1C)*)C(CCC)C,100.0
*Oc1c(cc(cc1C)*)C(CCCC)C,85.0
*Oc1c(cc(cc1OC)*)OC,171.45
*Oc1c(cc(cc1c1ccccc1)*)c1ccccc1,221.71
*OCOCC*,-64.5
*OCOCCCC*,-83.2
*OCOCCCCC*,-80.83
*OCCCCSSCCCC*,-76.0
*OCOCCCCSSCCCC*,-76.0
*OCOCCSSCC*,-57.5
*OCCSSCC*,-53.0
*OCCSSSSCC*,-40.0
*OC(=O)CCCCCCCC(=O)OCCOCC*,-71.0
*OC(=O)CCCCCCCCC(=O)OCCOCC*,-74.5
*c1oc(cc1)C(=O)OCCOC(=O)*,85.56
*OC(COCC(OC(=O)c1c(cccc1)C(=O)*)C)C,25.0
*OC(=O)c1cc(ccc1)C(=O)OCCOCC*,16.0
*Oc1ccc(cc1)C(=O)OCC*,77.67
*Oc1ccc(cc1)C(=O)OCCOC(=O)c1ccc(cc1)*,74.0
*Oc1ccc(cc1)C(=O)OCCOC(=O)c1ccc(cc1)OCCCC*,53.0
*Oc1ccc(cc1)C(=O)OCCCCCOC(=O)c1ccc(cc1)*,26.0
*Oc1ccc(cc1)C(=O)OCCCCCCOC(=O)c1ccc(cc1)*,15.0
*OCC(=O)NCCCCCCNC(=O)C*,10.0
*OCCCNC(=O)CCCCC(=O)NCCC*,34.0
*Oc1ccc(cc1)CC(=O)NCCCCCCNC(=O)C*,69.5
*Oc1ccc(cc1)CCC(=O)NCCCCCCNC(=O)C*,72.0
*Oc1ccc(cc1)OCC(=O)NCCCCCCNC(=O)C*,67.0
*OCCCNC(=O)c1ccc(cc1)C(=O)NCCC*,72.0
*OCCCCC(=O)NCc1ccc(cc1)CNC(=O)CCCC*,70.0
*OCCC(=O)NCc1c(cc(c(c1)C)CNC(=O)CC*)C,80.0
*Oc1ccc(cc1)C(=O)NCC(CCCNC(=O)c1ccc(cc1)*)(C)C,155.0
*Oc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)*,205.39
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)*,184.75
*OC(=O)NCCCCCCNC(=O)OCCOCC*,5.0
*OC(=O)NCCCCCCNC(=O)OCCOCCOCC*,-9.67
*Oc1ccc(cc1)OCC(=O)OC(=O)C*,70.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OC*,84.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCC*,45.0
*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCC*,53.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCC*,95.0
*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCCC*,20.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCCC*,45.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCCCC*,53.0
*Oc1cc(ccc1)C(=O)OC(=O)c1cc(ccc1)OCCCCC*,61.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCOC*,57.0
*Oc1ccc(cc1)C(=O)OC(=O)c1ccc(cc1)OCCOCC*,41.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(=O)OC(=O)C*)(C)C,105.0
*Oc1ccc(cc1)Oc1ccc(cc1)OC(=O)*,118.0
*c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)*)cc1,300.0
*c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)c2ccc(cc2)*)cc1,308.0
*c1cc2c(nc(cc2c2ccccc2)Oc2nc3c(c(c2)c2ccccc2)cc(cc3)c2ccc(cc2)Oc2ccc(cc2)*)cc1,268.5
*c1nnc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)O*)(C)C,180.0
*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)Oc2ccc(cc2)*)cc1,335.33
*O[Si](O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)Oc1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C,-65.0
*O[Si](O[Si](O[Si](O[Si](c1ccc(cc1)Oc1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C)(C)C,-52.0
*O[Si](O[Si](O[Si](c1ccc(cc1)Oc1ccc(cc1)[Si](*)(C)C)(C)C)(C)C)(C)C,-37.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,223.95
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,183.86
*OC(=O)c1c(cccc1)C(=O)OCCOCC*,-50.0
*OC(*)CCCCCC,-116.0
*OC(=O)C(=O)OCCOCC*,-28.0
*OC(=O)CC(=O)OCCOCC*,-41.5
*OC(=O)C(C(=O)OCCOCC*)C,-29.0
*OC(=O)C(C(=O)OCCOCC*)CCC,-38.0
*OC(=O)C(C(=O)OCCOCC*)CCCCC,-47.0
*OC(=O)C(C(=O)OCCOCC*)CCCCCCC,-58.0
*OC(=O)C(C(=O)OCCOCC*)CCCCCCCCC,-59.0
*OC(=O)CCC(=O)OCCOCC*,-41.51
*OC(=O)CCCC(=O)OCCOCC*,-55.0
*OC(=O)CCCCC(=O)OCCOCC*,-54.67
*OC(=O)CCCCCC(=O)OCCOCC*,-59.67
*OC(=O)CCCCCCC(=O)OCCOCC*,-66.0
*OC(=O)CCCCCCCCCCCCCCCCC(=O)OCCOCC*,-68.0
*OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)OCC*)(CC)C,94.0
*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)*)c1,280.0
*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,235.0
*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,216.0
*c1nc2c(nc1)ccc(c2)Oc1ccc2c(nc(cn2)c2ccc(cc2)*)c1,306.0
*c1nc2c(nc1)cc(cc2)Oc1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)*)c1,270.0
*c1c(nc2c(n1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,296.43
*c1c(nc2c(n1)cc(cc2)Oc1cc2c(nc(c(n2)c2cc(ccc2)*)c2ccccc2)cc1)c1ccccc1,263.2
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,150.5
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)Cc1ccc(cc1)*,184.52
*c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)c2c(nc3c(n2)cc(cc3)C(=O)*)c2ccccc2)c2ccccc2)cc1,265.4
*c1c(nc2c(n1)cc(cc2)S(=O)(=O)c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,271.0
*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,216.0
*c1nc2c(nc1)cc(cc2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)*)c1,235.0
*c1nc2c(nc1)ccc(c2)c1ccc2c(nc(cn2)c2ccc(cc2)Oc2ccc(cc2)*)c1,326.64
*c1nc2c(nc1)cc(cc2)Oc1cc2c(nc(cn2)c2ccc(cc2)*)cc1,306.0
*c1nc2cc3c(cc2nc1)nc(cn3)c1ccc(cc1)Oc1ccc(cc1)*,353.0
*c1c(nc2c(n1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,261.33
*c1c(nc2c(n1)cc(cc2)c1cc2c(nc(c(n2)c2ccc(cc2)Oc2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,297.36
*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2cc(ccc2)*)cc1,270.0
*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)*)cc1,304.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(C)C,87.45
*Oc1ccc(cc1)Cc1ccc(cc1)OCC(C*)O,80.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCC(C*)O,161.25
*OC(C(C(C(*)(F)F)(F)F)(F)F)(F)F,-60.0
*OC(C*)CCCCCCCCCC,-41.0
*OC(C*)CC(Cl)(Cl)Cl,-36.0
*OC(CC*)C,-50.0
*OCC(C*)C,-55.0
*OCC(C*)(CCl)CC,20.0
*OC(COCC*)CCl,-40.0
*OC(C*)COC(C(F)(F)F)(C(F)(F)F)F,-43.0
*OC(C*)C1C(C(C1)(F)F)(F)F,-25.0
*Oc1c(cc(cc1C)*)c1ccccc1,171.67
*Oc1c(cc(cc1c1ccccc1)*)c1ccc(cc1)C,218.0
*Oc1c(cc(cc1c1ccccc1)*)c1ccc(cc1)C(C)(C)C,240.0
*Oc1c(cc(cc1c1ccccc1)*)c1c(cccc1)c1ccccc1,211.0
*Oc1c(cc(cc1c1ccccc1)*)c1c2c(ccc1)cccc2,234.0
*C1OCOC(C1)C*,68.0
*C1OC(OC(C1)C*)CCC,45.92
*Oc1ccc(cc1)CC1(c2ccccc2c2ccccc12)Cc1ccc(cc1)*,138.0
*Oc1ccc(cc1)OCC(C*)O,54.5
*Oc1ccc(cc1)C(CC(c1ccc(cc1)OCC(C*)O)C)(C)C,75.0
*Oc1ccc(cc1)CC(Cc1ccc(cc1)*)(C(=O)OCC)C(=O)OCC,54.0
*Oc1ccc(cc1)CC(Cc1ccc(cc1)*)(c1ccccc1)C#N,143.0
*Oc1ccc(cc1)CC(Cc1ccc(cc1)*)(C#N)C#N,147.0
*Oc1ccc(cc1)c1ccc(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1,112.0
*Oc1c(cc(cc1)c1cc(c(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1)C)C,125.0
*Oc1ccc(cc1)C1(C(CC(CC1)C(C)C)c1ccc(cc1)OCC(C*)O)C,175.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)C)(C)C,60.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)CCl)(C)C,65.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)CC)(C)C,60.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)c1ccccc1)(C)C,65.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)c1c(cccc1)Cl)(C)C,66.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1)(C)C,92.0
*Oc1c(cc(cc1)C(c1cc(c(cc1)OCC(C*)O)Cl)(C)C)Cl,85.0
*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OCC(C*)O)Cl)(C)C)Cl,145.0
*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OCC(C*)OC(=O)C)Cl)(C)C)Cl,100.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(CC)C,95.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(c1ccccc1)C,115.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)C)(c1ccccc1)C,110.0
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)OC(=O)c1ccccc1)(c1ccccc1)C,126.0
*Oc1ccc(cc1)OCC(C*)OC(=O)C,54.5
*Oc1ccc(cc1)/C(=C/c1ccc(cc1)OCCOCCOCC*)/C,15.33
*Oc1ccc(cc1)/C(=C/c1ccc(cc1)OCCOCCOCCOCC*)/C,7.5
*OC1C(CCCC1)*,68.0
*Oc1ccc(cc1)C1(CCC(CC1)C(c1ccc(cc1)OCC(C*)O)(C)C)C,135.0
*Oc1cc2c(C(CC2(C)C)(c2ccc(cc2)OCC(C*)O)C)cc1,120.0
*Oc1ccc(cc1)C1(CC(CCC1)c1ccc(cc1)OCC(C*)O)CC,140.0
*Oc1ccc(cc1)C1(CC(CCC1)c1ccc(cc1)OCC(C*)OC(=O)C)CC,107.0
*Oc1ccc(cc1)C(=O)OCCCOC(=O)c1ccc(cc1)*,57.0
*Oc1ccc(cc1)C(=O)OCCCCOC(=O)c1ccc(cc1)*,38.0
*OCCC(=O)NCc1c(c(c(c(c1C)C)CNC(=O)CC*)C)C,191.0
*OC(=O)NCCCCCCNC(=O)OCCOCCOCCOCC*,-18.5
*OC(=O)NCCCCCCNC(=O)OCCOCCOCCOCCOCCOCC*,-32.0
*Oc1cc(ccc1)Oc1cc(ccc1)OC(=O)*,71.0
*c1oc(nn1)c1ccc(cc1)Oc1ccc(cc1)*,237.67
*c1oc(nn1)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)*)(C)C,180.0
*c1oc(nn1)c1ccc(cc1)C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)*,370.0
*c1oc(nn1)c1cc(ccc1)c1oc(nn1)c1ccc(cc1)*,277.0
*c1oc2c(n1)ccc(c2)c1ccc2c(oc(n2)CCCCCCCC*)c1,223.5
*Oc1ccc(cc1)N=Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,175.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,150.4
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)(C)C,155.23
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,170.5
*Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)*)(C)C,156.4
*Oc1ccc(cc1)C1(CCC(CC1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*)(C)C)C,200.0
*Oc1cc(ccc1)S(=O)(=O)c1ccc(cc1)*,170.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C(F)(F)F)C(F)(F)F,197.73
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)*)C)(C)C)C,233.29
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)C(c1cc(c(cc1)*)Cl)(C)C)Cl,205.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(c1ccccc1)C,207.0
*Oc1c(cc(cc1c1ccccc1)*)c1cc(ccc1)C,219.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)OCCCCOc1ccc(cc1)C(c1ccc(cc1)*)(C)C)(C)C,140.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,278.75
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*,217.39
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,206.67
*Oc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,184.33
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)Sc1ccc(cc1)*,175.0
*c1ccc2oc3c(c2c1)cc(cc3)S(=O)(=O)*,360.0
*c1ccc2oc3c(c2c1)cc(cc3)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)*,290.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C1CC(CCC1)C(c1ccc(cc1)*)C,230.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(c1ccccc1)c1ccccc1,230.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C1(C2CCC(C1)C2)c1ccc(cc1)*,250.0
*Oc1ccc(cc1)S(=O)(=O)c1cc2c(cc1)ccc(c2)S(=O)(=O)c1ccc(cc1)*,250.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)C(C)C,200.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,201.67
*Oc1ccc(cc1)S(=O)(=O)N(CCCCN(S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)C)C,120.0
*OCC(C*)(CC)CC,-30.0
*Oc1ccc(cc1)S(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C,165.0
*Oc1c2c(c(cc1)c1c3c(c(cc1)OCCCCCCC*)cccc3)cccc2,129.5
*Oc1c2c(c(cc1)c1c3c(c(cc1)OCCCCCC*)cccc3)cccc2,109.0
*Oc1c2c(c(cc1)c1c3c(c(cc1)OCCCCC*)cccc3)cccc2,151.0
*Oc1c2c(c(cc1)c1c3c(c(cc1)OCCCC*)cccc3)cccc2,130.0
*Oc1c2c(c(cc1)c1c3c(c(cc1)OCCC*)cccc3)cccc2,173.5
*OC(=O)CCCCC(=O)OCCOCCOCC*,-49.0
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCC*,20.0
*OC(=O)CCCCCC(=O)OCCOCCOCC*,-54.0
*OC(C(*)CCl)CCl,95.0
*OC(=O)COCC*,-13.81
*C1OCC(CO1)(COC(=O)CCCCCCC*)C,-26.0
*C1OC(CO1)CCCCOC(=O)CCCCCCC*,-44.0
*OCC(C*)O,17.0
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCC*,53.5
*OC(=O)c1ccc(cc1)C(=O)OCCOCC*,12.58
*Oc1cc(ccc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)*,153.33
*Oc1ccc(cc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)*,230.0
*Oc1cc(ccc1)NC(=O)CCCCCCCC(=O)Nc1ccc(cc1)*,120.0
*Oc1ccc(cc1)NC(=O)CCCCCCCC(=O)Nc1ccc(cc1)*,160.0
*Oc1cc(ccc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)*,110.0
*Oc1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)*,150.0
*Oc1cc(ccc1)NC(=O)CCCCCC(=O)Nc1ccc(cc1)*,130.0
*Oc1ccc(cc1)NC(=O)CCCCCC(=O)Nc1ccc(cc1)*,180.0
*Oc1cc(ccc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)*,125.0
*Oc1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)*,160.0
*Oc1cc(ccc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)*,140.0
*Oc1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)*,180.0
*Oc1cc(ccc1)NC(=O)CCCCCCCCCC(=O)Nc1ccc(cc1)*,110.0
*Oc1ccc(cc1)NC(=O)CCCCCCCCCC(=O)Nc1ccc(cc1)*,150.0
*Oc1c(cc(cc1)C(=O)c1cc(ccc1)C(=O)c1cc(c(cc1)*)CC)CC,126.0
